service_id,date,exception_type
"757_114574","20171001","1"
"757_114574","20171008","1"
"757_114574","20171015","1"
"757_114574","20171022","1"
"757_114574","20171029","1"
"757_114574","20171101","1"
"757_114574","20171105","1"
"757_114574","20171112","1"
"757_114574","20171119","1"
"757_114574","20171126","1"
"757_114574","20171203","1"
"757_114574","20171208","1"
"757_114574","20171210","1"
"757_114574","20171217","1"
"757_114574","20171224","1"
"757_114574","20171225","1"
"757_114574","20171226","1"
"757_114574","20171231","1"
"757_114574","20180101","1"
"757_114574","20180106","1"
"757_114574","20180107","1"
"757_114574","20180114","1"
"757_114574","20180121","1"
"757_114574","20180128","1"
"757_114574","20180204","1"
"757_114574","20180211","1"
"757_114574","20180218","1"
"757_114574","20180225","1"
"757_114574","20180304","1"
"757_114574","20180311","1"
"757_114574","20180318","1"
"757_114574","20180325","1"
"757_114574","20180401","1"
"757_114574","20180402","1"
"757_114574","20180408","1"
"757_114574","20180415","1"
"757_114574","20180422","1"
"757_114574","20180425","1"
"757_114574","20180429","1"
"757_114574","20180501","1"
"757_114574","20180506","1"
"757_114574","20180513","1"
"757_114574","20180520","1"
"757_114574","20180527","1"
"757_114575","20171004","1"
"757_114576","20170916","1"
"757_114576","20170923","1"
"757_114576","20170930","1"
"757_114576","20171007","1"
"757_114576","20171014","1"
"757_114576","20171021","1"
"757_114576","20171028","1"
"757_114576","20171104","1"
"757_114576","20171111","1"
"757_114576","20171118","1"
"757_114576","20171125","1"
"757_114576","20171202","1"
"757_114576","20171209","1"
"757_114576","20171216","1"
"757_114576","20171223","1"
"757_114576","20180113","1"
"757_114576","20180120","1"
"757_114576","20180127","1"
"757_114576","20180203","1"
"757_114576","20180210","1"
"757_114576","20180217","1"
"757_114576","20180224","1"
"757_114576","20180303","1"
"757_114576","20180310","1"
"757_114576","20180317","1"
"757_114576","20180324","1"
"757_114576","20180407","1"
"757_114576","20180414","1"
"757_114576","20180421","1"
"757_114576","20180428","1"
"757_114576","20180505","1"
"757_114576","20180512","1"
"757_114576","20180519","1"
"757_114576","20180526","1"
"757_114590","20170915","1"
"757_114590","20170918","1"
"757_114590","20170919","1"
"757_114590","20170920","1"
"757_114590","20170921","1"
"757_114590","20170922","1"
"757_114590","20170925","1"
"757_114590","20170926","1"
"757_114590","20170927","1"
"757_114590","20170928","1"
"757_114590","20170929","1"
"757_114590","20171002","1"
"757_114590","20171003","1"
"757_114590","20171004","1"
"757_114590","20171005","1"
"757_114590","20171006","1"
"757_114590","20171009","1"
"757_114590","20171010","1"
"757_114590","20171011","1"
"757_114590","20171012","1"
"757_114590","20171013","1"
"757_114590","20171016","1"
"757_114590","20171017","1"
"757_114590","20171018","1"
"757_114590","20171019","1"
"757_114590","20171020","1"
"757_114590","20171023","1"
"757_114590","20171024","1"
"757_114590","20171025","1"
"757_114590","20171026","1"
"757_114590","20171027","1"
"757_114590","20171030","1"
